LB,1,97132b8b-6da9-4143-a658-fd48556fa5b7,1560767872.0,d2eeb373-3e1e-4855-8e86-3dd8037b1113,WALK,NEUTRAL,90,CONTROL,1560767840.74,9b588c6b-7635-40f3-b3e5-125c685aee3a
LB,1,418538f1-6ea9-43d9-ac2e-8ec222cea440,1560768000.0,c0643659-ea49-4cd3-bf47-45412ea24a8e,RUN,NEUTRAL,60,CONTROL,1560767930.74,9c27980e-ad8f-4ec9-9c72-c6fe1b1f13ac
LB,1,1c6d5d18-3b5a-48a1-adb1-b6a1d64d07e7,1560768000.0,c448fe11-5325-4473-a29f-d199e6a3f67a,WALK,NEUTRAL,90,CONTROL,1560767990.74,ef0ae2a8-71bf-4ed5-810c-d965dda932bd
LB,1,723ce0e9-443b-41da-854a-49c71364e073,1560768128.0,d39f075c-c0d3-4714-a936-dd98cc05367b,RUN,NEUTRAL,60,CONTROL,1560768080.74,bdde67da-fee6-47bf-ac0b-f420fa291f98
LB,1,42fa2195-45c7-4e40-822d-51b1aea478a7,1560768128.0,67839d1b-7743-4526-ae0e-4f9efaf10c06,WALK,NEUTRAL,90,CONTROL,1560768140.74,c2eb997e-7aed-4792-bc71-baaa027edd57
LB,1,6ffd3d58-0e5a-4e77-8a9b-6b959977a690,1560768256.0,b5e5d306-5eb6-4765-b07a-246a953390b7,RUN,NEUTRAL,60,CONTROL,1560768230.74,e90612cc-2dd4-40ec-bf5e-c6b41ec59749
LB,1,a47516fb-2efb-4408-b5a8-7e8ad4fe8726,1560768256.0,d9a2ebd9-ce43-4f60-8cf6-5b95dace5591,WALK,NEUTRAL,90,CONTROL,1560768290.74,b276c6f2-653b-41a4-a39b-0e1e9b26d3e6
LB,1,b6784fcd-2183-4bcc-984a-c096e075f678,1560768384.0,faaaa14d-dad1-4444-af03-b1dcb56ebeac,RUN,NEUTRAL,60,CONTROL,1560768380.74,17ba64a2-317f-497c-919a-5a6ff7c17074
LB,1,ed106438-270e-4ede-872b-63c46db27b6b,1560768512.0,997ca755-412b-4b21-ba99-23b7b17a3d35,WALK,NEUTRAL,90,CONTROL,1560768440.74,9b844ddf-5156-4a5e-b63e-1d5a64266713
FB,1,df7ae61c-f118-46e0-bd6a-ac5078ad0698,1560771840.0,d7813830-a433-4767-98e8-059b47f4b6ab,MAINTAIN,POSITIVE,0,CONTROL,1560771840.0,d7813830-a433-4767-98e8-059b47f4b6ab
FB,1,457abd11-98fa-4238-8fdf-89a87880d25a,1560771840.0,ae533837-c91b-4a10-a097-f45b44e334c2,WALK,NEUTRAL,90,CONTROL,1560771811.21,f802036f-4f89-4b0e-9a65-786da2e85b99
FB,1,af780906-7d11-43f1-88a0-db1404c8ae49,1560771840.0,1a321852-bfc6-47f3-9bb3-8ca8ff362f25,PRAISE,POSITIVE,0,CONTROL,1560771840.0,1a321852-bfc6-47f3-9bb3-8ca8ff362f25
FB,1,929e84ab-bad6-4094-840c-752efc8a6cad,1560771840.0,9af97dba-88f0-4f19-b9b9-116031c191c0,PRAISE,POSITIVE,0,CONTROL,1560771840.0,34ffb7a0-e7c5-4ed5-bdc3-24bfc756515d
FB,1,ad8cdb88-7f34-41c3-a62c-b5c9716134ed,1560771968.0,373f4076-21ba-4c64-9cb7-88a082199541,RUN,NEUTRAL,60,CONTROL,1560771901.21,de9a0eb6-e007-4485-ad6e-328fc85584f6
FB,1,ae86b924-e5c6-4e62-bae1-0b8b673d1b3f,1560771968.0,b700db64-2f62-4b67-a88b-6d29f6d3bc7c,MAINTAIN,POSITIVE,0,CONTROL,1560771968.0,b700db64-2f62-4b67-a88b-6d29f6d3bc7c
FB,1,b551bc19-fcd7-4f03-9da2-1c039f735d12,1560771968.0,41b1958f-d629-4773-9bfa-7ff1f6e6b288,WALK,NEUTRAL,90,CONTROL,1560771961.21,8de59a0a-b9df-4118-ab81-03529ac6059d
FB,1,2dc0e19b-d562-4634-8b20-b656fc23f87d,1560771968.0,2dad8b2b-8488-4415-a448-c4d34dd1ddf5,PRAISE,POSITIVE,0,CONTROL,1560771968.0,2dad8b2b-8488-4415-a448-c4d34dd1ddf5
FB,1,bc036fce-0257-4bfa-95fa-aab8a0c53229,1560772096.0,3bc235c9-77ec-46fe-a663-582ed5b310cc,PRAISE,POSITIVE,0,CONTROL,1560772096.0,3bc235c9-77ec-46fe-a663-582ed5b310cc
FB,1,2c729108-1329-46a2-8d12-837884fdf215,1560772096.0,354fd178-aeed-455a-a913-57480ef200af,RUN,NEUTRAL,60,CONTROL,1560772051.21,5a24b673-656b-4e91-aea9-f616593f3e29
FB,1,f3d53b0f-e3cd-45b3-bd99-defcb8048f99,1560772096.0,a85601e6-f0e0-40b8-8de7-9a61f55d83cd,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560772096.0,a85601e6-f0e0-40b8-8de7-9a61f55d83cd
FB,1,7ca3b9ba-ec8b-44e3-8c85-65d1e746cd6d,1560772096.0,34a3a836-158e-4256-909b-bfbf914036a3,MAINTAIN,POSITIVE,0,CONTROL,1560772096.0,34a3a836-158e-4256-909b-bfbf914036a3
FB,1,c0b92ecc-66e5-435d-9dd4-b91fc336523f,1560772096.0,2b0d910f-9e30-48a2-8b14-82145126f2e2,WALK,NEUTRAL,90,CONTROL,1560772111.21,ae089dc2-955c-493c-8bd5-04579df59309
FB,1,24d07b60-2e95-4022-ad3e-c0061b87b002,1560772096.0,a37aedc8-5126-4fba-a70f-4c7c362d0a14,CHECKPRE,SYMPATHETIC,0,UNPROMPTED,1560772096.0,a37aedc8-5126-4fba-a70f-4c7c362d0a14
FB,1,2604ef57-5a94-4197-a893-b806ab6c08de,1560772096.0,444ca494-bad9-496f-8fd9-aeb2c12f585e,PRAISE,SYMPATHETIC,0,UNPROMPTED,1560772096.0,444ca494-bad9-496f-8fd9-aeb2c12f585e
FB,1,8915a5c7-1311-4966-97a2-fffaadde52b2,1560772224.0,9fe1bfb3-0394-47f3-a237-00a80cd8af4d,PRAISE,POSITIVE,0,CONTROL,1560772224.0,9fe1bfb3-0394-47f3-a237-00a80cd8af4d
FB,1,2b082c42-f2fe-4e73-be3a-16cf649c3ec7,1560772224.0,242cb561-7658-478a-b77d-19c1818ff4db,PRAISE,POSITIVE,0,CONTROL,1560772224.0,242cb561-7658-478a-b77d-19c1818ff4db
FB,1,79ac552b-d5f0-443f-8a5f-557992f44738,1560772224.0,d388afd2-acb3-40aa-89a3-e46ce5fba8f3,RUN,NEUTRAL,60,CONTROL,1560772201.21,029c6098-cc26-486f-b457-dc1d5d82f33b
FB,1,768de155-458b-4c67-bfbb-a90d29b94f04,1560772224.0,d62d732e-d019-43ae-b8e2-970d9d19cbce,MAINTAIN,POSITIVE,0,CONTROL,1560772224.0,7d817e87-fce1-47e3-8846-6666a2495136
FB,1,0cc32cd5-ebdb-4902-8c48-8a61318d410f,1560772224.0,ef0981c4-55c9-4647-b90e-28222934554a,WALK,NEUTRAL,90,CONTROL,1560772261.21,4e4a0cbc-270d-40c3-893e-1af441b18103
FB,1,64c6a67c-95ba-4a6f-887d-c64ad6a3cd29,1560772352.0,6e8ed318-9a08-4871-b809-0aecc0311d9d,PRAISE,POSITIVE,0,CONTROL,1560772352.0,6e8ed318-9a08-4871-b809-0aecc0311d9d
FB,1,ea883759-0614-42b3-94fc-b2371650276e,1560772352.0,7d3ba9b7-5b04-4411-b4e2-724c4fa1b3ba,PRAISE,POSITIVE,0,CONTROL,1560772352.0,7d3ba9b7-5b04-4411-b4e2-724c4fa1b3ba
FB,1,58b8d5b3-95b4-4937-8a06-2907b223fb4f,1560772352.0,99a3f16d-4afe-404e-9a6a-2a6b6a87ed8d,RUN,NEUTRAL,60,CONTROL,1560772351.21,5a33c4d9-0d08-4d8e-b5a0-4becfa5d1abb
FB,1,32d22246-8298-4bbc-bc88-88a2831b5151,1560772352.0,1abec283-13cb-4cc9-9a90-10e6fcaa02a7,MAINTAIN,POSITIVE,0,UNPROMPTED,1560772352.0,1abec283-13cb-4cc9-9a90-10e6fcaa02a7
FB,1,b337c6fa-2693-4d28-abf9-f353f13eb586,1560772352.0,3fffce2c-d3b1-4a33-aeb7-90440f0b8e8b,MAINTAIN,POSITIVE,0,CONTROL,1560772352.0,3fffce2c-d3b1-4a33-aeb7-90440f0b8e8b
FB,1,422ce5a7-8725-4ea9-b2d5-8edec48c8369,1560772480.0,52648f29-136e-4775-9cf8-a371ec11bedd,WALK,NEUTRAL,90,CONTROL,1560772411.21,5ed7e6f8-4e95-4808-90f4-19cacf4408f5
FB,1,e9e7826d-49e3-483a-a301-63144660a910,1560772480.0,d9f5890b-0ad0-4a37-95fd-757718766a72,PRAISE,POSITIVE,0,CONTROL,1560772480.0,d9f5890b-0ad0-4a37-95fd-757718766a72
FB,1,c2f76a19-c22f-45e6-bf99-7acac8189907,1560772480.0,62a56a41-b7a5-4c37-ad60-33e39f510ba0,PRAISE,POSITIVE,0,CONTROL,1560772480.0,62a56a41-b7a5-4c37-ad60-33e39f510ba0
FB,1,9b8c8da9-4cd6-4ad1-8945-f1bda0a8d6b6,1560772480.0,44228070-b9f8-4dbf-9bec-e75dfc710377,RUN,NEUTRAL,60,CONTROL,1560772501.21,311d5b14-1d09-416e-8012-24bd96c4d658
FB,1,31754d52-dce6-4158-b9cd-edc418821dc7,1560772480.0,fd602057-c549-45bf-8f45-845f990f3548,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560772480.0,fd602057-c549-45bf-8f45-845f990f3548
FB,1,2d126986-33d1-4151-b56c-a44d1b7faad1,1560772608.0,ee0fdc4e-39ee-47ac-a15a-40b43010d058,MAINTAIN,POSITIVE,0,CONTROL,1560772608.0,ee0fdc4e-39ee-47ac-a15a-40b43010d058
FB,1,b5c42126-3679-4ea6-a3ab-9cb53f671f15,1560772608.0,b5ad8277-0291-4d06-81f6-e333445ec4cd,WALK,NEUTRAL,90,CONTROL,1560772561.21,2b546faa-8dfb-4930-bcaa-2fdf5a35ed1c
FB,1,373eba10-0678-4bdf-b6be-8d71210f78a1,1560772608.0,ab5a53ec-a9a5-409f-814b-acd3a8cebec3,PRAISE,POSITIVE,0,CONTROL,1560772608.0,ab5a53ec-a9a5-409f-814b-acd3a8cebec3
FB,1,c3bf32d0-0321-428e-933d-1ee19c655944,1560772608.0,a7a57c37-6537-41da-a24a-3330d51ce6ff,PRAISE,POSITIVE,0,CONTROL,1560772608.0,a7a57c37-6537-41da-a24a-3330d51ce6ff
FB,1,511ecf6b-a646-453b-9a9d-445c5c83de30,1560772608.0,e168dfe8-dd9f-470e-acf3-8180cc808a25,RUN,NEUTRAL,60,CONTROL,1560772651.2,296a3f3f-a430-41cf-92d8-047a24da871e
FB,1,53224a23-5335-4670-9962-cd6ef02693e8,1560772736.0,1006a5ef-a4b5-40eb-802f-38fc45a65af3,SPEEDUP,CHALLENGING,0,UNPROMPTED,1560772736.0,1006a5ef-a4b5-40eb-802f-38fc45a65af3
FB,1,8feb126e-d62e-4e95-aa19-adf346fc420a,1560772736.0,20132d33-c23a-4fc3-bb03-0ea2c0c62711,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560772736.0,20132d33-c23a-4fc3-bb03-0ea2c0c62711
FB,1,22b3a7e0-79ea-45d2-9dd7-ded6a15397c6,1560772736.0,3050fee9-9b0d-4ed9-be9f-4a7e1211a5b8,MAINTAIN,POSITIVE,0,CONTROL,1560772736.0,3050fee9-9b0d-4ed9-be9f-4a7e1211a5b8
FB,1,1574cdf6-008f-45c5-aa3a-2103511f0431,1560772736.0,f869abda-8820-49cd-a578-dd1483740cef,WALK,NEUTRAL,90,CONTROL,1560772711.21,3e1f8bd3-86d9-4463-b02a-84c6abc8ad5c
FB,1,d8556116-ce79-4a45-b75d-2c510ab5d1fe,1560772736.0,8bbbe0ff-a2fd-40a1-8e3e-bf416e266a24,PRAISE,POSITIVE,0,CONTROL,1560772736.0,8bbbe0ff-a2fd-40a1-8e3e-bf416e266a24
FB,1,429ad642-d10a-4aa9-ac6f-ca2cc35d1272,1560772736.0,9c28f117-a1ec-4400-9c5e-7c1f5ebefb9b,PRAISE,POSITIVE,0,CONTROL,1560772736.0,9c28f117-a1ec-4400-9c5e-7c1f5ebefb9b
FB,1,c4619b90-04ee-4d27-af01-6d51d277069f,1560772864.0,2797e469-4041-4d9f-b34c-118c0fcc2bf2,RUN,NEUTRAL,60,CONTROL,1560772801.21,d85f56ae-1bea-46b6-a133-1f2cc57edef9
FB,1,5dc1221e-f079-47c6-8d2d-b516b472e9a6,1560772864.0,d5966716-36b8-49ce-bd23-707bf5f79200,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560772864.0,d5966716-36b8-49ce-bd23-707bf5f79200
FB,1,f442adf7-7fe7-4db7-b479-495bbe44437b,1560772864.0,f2c176e9-14f3-4c7f-b911-f72d5ee15864,TIME,CHALLENGING,0,UNPROMPTED,1560772864.0,f2c176e9-14f3-4c7f-b911-f72d5ee15864
FB,1,b98e4690-f60e-4583-a7d0-fd8fbb52fc69,1560772864.0,d70f2849-d195-479c-b395-7f4394117e8a,MAINTAIN,POSITIVE,0,CONTROL,1560772864.0,7031458a-f170-47bf-ae57-01b7f1d83d48
FB,1,56300959-85e4-4427-a5b7-d8a107636884,1560772864.0,204969cf-0cc3-4864-86a4-f586cebfa2c9,WALK,NEUTRAL,90,CONTROL,1560772861.21,cf7b10b1-f646-474d-a3df-ce31f889fcc7
FB,1,24c5d570-30c1-4ce6-b326-a9e626ee79d4,1560772864.0,2a5beefa-c65a-4c9f-8b21-8d0c6ff1b805,PRAISE,POSITIVE,0,CONTROL,1560772864.0,2a5beefa-c65a-4c9f-8b21-8d0c6ff1b805
FB,1,cf78a621-1c69-401e-9430-630a8c348a47,1560772992.0,29a48985-799b-4349-b0b1-4d2ffc554beb,PRAISE,POSITIVE,0,CONTROL,1560772992.0,29a48985-799b-4349-b0b1-4d2ffc554beb
JW,1,5d1d67e4-e472-4fa2-a2f7-bfe1b6c9e79b,1560784384.0,6c8ca1fa-d926-4b20-bd7f-b7049a678f6d,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560784384.0,6c8ca1fa-d926-4b20-bd7f-b7049a678f6d
JW,1,376a21a7-6124-4b85-97b2-5a0209fc22dc,1560784384.0,5778e66e-32e1-4dbf-8d13-42b82bf652c5,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560784384.0,5778e66e-32e1-4dbf-8d13-42b82bf652c5
JW,1,b955bae2-7fe5-48d9-b749-d7fdd5893442,1560784512.0,be660f6d-5e3b-496d-805b-efd8ef04958c,PRAISE,POSITIVE,0,UNPROMPTED,1560784512.0,be660f6d-5e3b-496d-805b-efd8ef04958c
JW,1,9a31b7ce-b62d-495d-8d14-6a024987e07b,1560784512.0,09974444-085e-4bc7-ba45-de6f8f426b71,STYLE_UPDATE,POSITIVE,0,STYLE_UPDATE,1560784512.0,09974444-085e-4bc7-ba45-de6f8f426b71
JW,1,bd5fce9a-7288-4830-819a-ca6b3740a6ac,1560784512.0,236b0d22-496e-470e-aa0c-46a97809e791,TIME,CHALLENGING,0,UNPROMPTED,1560784512.0,236b0d22-496e-470e-aa0c-46a97809e791
JW,1,24a02c70-bf3e-4849-a907-be74c9da6739,1560784512.0,0eb0879b-a0fb-4ae8-8349-fa1b5a3f9f31,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560784512.0,0eb0879b-a0fb-4ae8-8349-fa1b5a3f9f31
JW,1,4b74c0fb-d08c-4b9e-bfb8-9dd491df80cf,1560784512.0,432d2097-bfd7-4743-8c25-b0e862096eec,STYLE_UPDATE,POSITIVE,0,STYLE_UPDATE,1560784512.0,432d2097-bfd7-4743-8c25-b0e862096eec
JW,1,80cfdad5-31bd-499b-a35b-422fa4d8ceb1,1560784896.0,36eb31c5-064b-4596-859b-41bc5b26d77d,STYLE_UPDATE,POSITIVE,0,STYLE_UPDATE,1560784896.0,36eb31c5-064b-4596-859b-41bc5b26d77d
JW,1,d2e57a1a-fd92-48db-8082-a996b2e77664,1560784896.0,8fa1f5be-29ad-4051-8960-e1aade295e16,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560784896.0,8fa1f5be-29ad-4051-8960-e1aade295e16
JW,1,ef17d175-14ff-499c-bda2-205d781bcaa9,1560784896.0,66b96978-34ba-429e-90b0-64f645a8d500,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560784896.0,66b96978-34ba-429e-90b0-64f645a8d500
JW,1,1785a171-689c-491f-af25-5eaa50c894c0,1560785024.0,2840ab53-7172-483d-be4d-d709eba1f8fa,CHECKPRE,SYMPATHETIC,0,UNPROMPTED,1560785024.0,2840ab53-7172-483d-be4d-d709eba1f8fa
JW,1,9906811b-2524-4a5a-a1b4-992b870bdcbd,1560785024.0,d5063722-8001-459e-bc35-9af59a237fa0,STYLE_UPDATE,SYMPATHETIC,0,STYLE_UPDATE,1560785024.0,d5063722-8001-459e-bc35-9af59a237fa0
JW,1,8de2c32f-a7be-439d-afb0-f4fbc8d2ab84,1560785024.0,e68d970b-c5e7-49ac-bcd0-130dd1f44d30,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560785024.0,e68d970b-c5e7-49ac-bcd0-130dd1f44d30
JW,1,6455cc5c-e7f4-42b4-a6d3-bb392248690f,1560785024.0,00619bd8-eedd-45c9-a8e1-af2506a080a0,SPEEDDOWN,SYMPATHETIC,0,UNPROMPTED,1560785024.0,00619bd8-eedd-45c9-a8e1-af2506a080a0
JW,1,47bd22b6-0c7c-477c-9d33-69cdd30cf596,1560785024.0,4bb62658-e7bf-4d7c-9884-a517527329f8,STYLE_UPDATE,SYMPATHETIC,0,STYLE_UPDATE,1560785024.0,4bb62658-e7bf-4d7c-9884-a517527329f8
JW,1,a64ac789-fa02-446c-b653-0122c62ec236,1560785024.0,e3f55f0a-384c-43ed-b08b-037944da03ce,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560785024.0,e3f55f0a-384c-43ed-b08b-037944da03ce
JW,1,7a54bbc4-7fa8-4081-a9fd-e74f08510bce,1560785024.0,4ff33c2b-cf65-460d-ba8b-f7b97f815829,STYLE_UPDATE,SYMPATHETIC,0,STYLE_UPDATE,1560785024.0,4ff33c2b-cf65-460d-ba8b-f7b97f815829
JW,1,38a0782b-0ecc-4ad5-88fa-b6179b926064,1560785024.0,ebb4a739-8685-49ab-9866-f05e03a9f44d,SPEEDUP,CHALLENGING,0,UNPROMPTED,1560785024.0,ebb4a739-8685-49ab-9866-f05e03a9f44d
JW,1,fdac3a3b-424b-43bc-8c1a-660901fca0fb,1560785024.0,ad4022fa-2812-46da-9363-0b134eff8c60,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560785024.0,ad4022fa-2812-46da-9363-0b134eff8c60
JW,1,548e5fdc-eea1-4d9f-a93e-59cfea1b60e8,1560785024.0,b60caa3b-2b32-425f-901f-408c58331cb2,STYLE_UPDATE,SYMPATHETIC,0,STYLE_UPDATE,1560785024.0,b60caa3b-2b32-425f-901f-408c58331cb2
JW,1,6f734251-7b21-41d7-9b87-42bb831c31ea,1560785152.0,e1f35b13-3eca-4b68-83d8-3bd4ac08d31a,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560785152.0,e1f35b13-3eca-4b68-83d8-3bd4ac08d31a
JW,1,ff417ba7-dddd-47c3-88b3-b90d9e2057d7,1560785152.0,0e57a04c-3cf1-4b12-9e52-bbd7a6e89ae8,TIME,CHALLENGING,0,UNPROMPTED,1560785152.0,0e57a04c-3cf1-4b12-9e52-bbd7a6e89ae8
JW,1,2fb0deaa-f803-40f2-8b1b-19bba6f2ebf9,1560785152.0,661f27fd-9450-4238-9f6e-8bf8140f9b2b,STYLE_UPDATE,SYMPATHETIC,0,STYLE_UPDATE,1560785152.0,661f27fd-9450-4238-9f6e-8bf8140f9b2b
JW,1,711b28f8-b197-49b9-b80c-18f93fc1b353,1560785152.0,b747538c-5335-4c86-9af8-423157ad8584,STYLE_UPDATE,CHALLENGING,0,STYLE_UPDATE,1560785152.0,b747538c-5335-4c86-9af8-423157ad8584
JW,1,c2ba6e8c-e49b-4df6-982d-d78c1e149b87,1560785152.0,3089ddd9-d398-4032-b1eb-d14c3a720356,SPEEDDOWN,SYMPATHETIC,0,UNPROMPTED,1560785152.0,3089ddd9-d398-4032-b1eb-d14c3a720356
JW,1,4c14662d-0301-4839-bac0-030dc307c48b,1560785152.0,a4cff00d-d6f3-4129-98bd-fd8b87fc86ce,STYLE_UPDATE,SYMPATHETIC,0,STYLE_UPDATE,1560785152.0,a4cff00d-d6f3-4129-98bd-fd8b87fc86ce
JW,1,1b32cb3d-beea-451c-8676-a88eecd6f7fb,1560785152.0,d24e04e1-43f2-4ba4-83d5-aed9f710cd1f,SPEEDDOWN,SYMPATHETIC,0,UNPROMPTED,1560785152.0,d24e04e1-43f2-4ba4-83d5-aed9f710cd1f
JW,1,1bd83abb-51d2-4bf5-b338-e33e4c15235f,1560785280.0,a79ad9cd-3285-424c-ab24-a554201929d8,WALK,SYMPATHETIC,90,VALIDATED,1560785152.0,abc72f23-c53a-44c1-bd3c-602ccc14686a
GB,1,52c41699-5266-4120-8218-9ef8471a29fd,1560787072.0,b7f0cb68-23c8-4f1a-a479-dd94f1d0b95b,MAINTAIN,POSITIVE,0,CONTROL,1560787072.0,68704b18-ec1f-4868-a63b-48af20296cdb
GB,1,3e4f31bf-93a3-4f2b-8ffb-aa7a748ec062,1560787072.0,bccbdac2-3899-461c-a072-11d8c39e0dcc,WALK,NEUTRAL,90,CONTROL,1560787019.49,3fa5e008-2524-4318-b467-3b565f41d9a1
GB,1,521fad49-18e5-4663-a2e2-83b603f1febd,1560787072.0,d0dd7325-9d82-4496-ba3e-967df8146f41,PRAISE,POSITIVE,0,CONTROL,1560787072.0,06950cab-d32a-4bd1-a25a-a610f3eb21a4
GB,1,c48a77ae-babc-46b1-8c53-50f3398941c0,1560787072.0,ef265c8a-fff4-4920-b6cc-17346be04c49,PRAISE,POSITIVE,0,CONTROL,1560787072.0,ef265c8a-fff4-4920-b6cc-17346be04c49
GB,1,674de100-6c02-445a-80cc-2f6a438b227b,1560787072.0,14911cab-fcf7-4e49-afe6-9afec60322f0,RUN,NEUTRAL,60,CONTROL,1560787109.49,837d5669-084b-40b2-8f61-12008e85abc6
GB,1,90c4ebf1-46d5-4172-bdac-6737f14a7064,1560787072.0,0f4d82d3-c52f-4824-bb4d-bcaa56dc36a6,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560787072.0,0f4d82d3-c52f-4824-bb4d-bcaa56dc36a6
GB,1,41c4bade-c7a2-41d5-8d13-bd5389451b0c,1560787200.0,4a8eacd8-2c01-4d3a-9b85-c861fd18bc80,TIME,CHALLENGING,0,UNPROMPTED,1560787200.0,4a8eacd8-2c01-4d3a-9b85-c861fd18bc80
GB,1,cddceba2-7f61-4d74-9984-a33e66c6a18e,1560787200.0,5907e52e-2160-4b17-b924-4076a91237a7,MAINTAIN,POSITIVE,0,CONTROL,1560787200.0,5907e52e-2160-4b17-b924-4076a91237a7
GB,1,940d6b1b-08fd-47b9-a8f7-4f0c0c11d0e2,1560787200.0,59bfeee2-31d4-4c93-9a37-9ef32a204039,WALK,NEUTRAL,90,CONTROL,1560787169.49,c2e9a25b-5f5f-42ce-b452-8a2ca7c13403
GB,1,006ea33d-8a57-4311-a52c-2a3e1616f787,1560787200.0,4d384795-8e58-4cad-9cb9-a3cbaf7c25e8,PRAISE,POSITIVE,0,CONTROL,1560787200.0,6e0ed7c3-3947-4cfa-b37c-4b64b5a8ec24
GB,1,79a972b5-e76c-4607-bd6d-86d53d8ed978,1560787200.0,a492a76f-b4f3-4f4b-99d5-45e031e9cf1b,PRAISE,POSITIVE,0,UNPROMPTED,1560787200.0,a492a76f-b4f3-4f4b-99d5-45e031e9cf1b
GB,1,e25ac643-f64d-4b41-b678-f01685b2b0ed,1560787200.0,f70e1430-96e7-45f1-8b0f-0b11bc496cff,PRAISE,POSITIVE,0,CONTROL,1560787200.0,f70e1430-96e7-45f1-8b0f-0b11bc496cff
GB,1,48435fbf-6f35-4247-8a32-72cfe168e890,1560787328.0,8df8abf1-aaac-445d-a327-ecea121c48b4,RUN,NEUTRAL,60,CONTROL,1560787259.49,e1778e84-b3fe-4dfe-9f4f-c3aaa73966c5
GB,1,4f0a52d4-80aa-4e4d-8726-b11a301ba79c,1560787328.0,d3ba5294-0f2e-4b09-a93a-1b85e4290400,CHALLENGE,CHALLENGING,0,UNPROMPTED,1560787328.0,d3ba5294-0f2e-4b09-a93a-1b85e4290400
GB,1,92708289-525c-4110-ae25-42febfed3407,1560787328.0,8f468eef-0dea-4524-9426-a052f9d10e05,MAINTAIN,POSITIVE,0,UNPROMPTED,1560787328.0,8f468eef-0dea-4524-9426-a052f9d10e05
GB,1,9976e82f-8ea6-4b3e-b29d-be146fd0ded1,1560787328.0,21bd4f35-85ec-44fa-acb9-96af7bc87ab1,MAINTAIN,POSITIVE,0,CONTROL,1560787328.0,21bd4f35-85ec-44fa-acb9-96af7bc87ab1
GB,1,b2322978-37ae-4d18-91fa-3d2be2bd1147,1560787328.0,9a81b584-8717-4e9d-8176-4f2d49ddcd7c,WALK,NEUTRAL,90,CONTROL,1560787319.49,8105dcb8-97ac-4073-a50e-56e7c587b95b
